global_step,loop,csv_step,time,playback_hz,hw_scale,sim_action_0,cmd_pos_0,real_pos_0,sim_action_1,cmd_pos_1,real_pos_1,sim_action_2,cmd_pos_2,real_pos_2,sim_action_3,cmd_pos_3,real_pos_3,sim_action_4,cmd_pos_4,real_pos_4,sim_action_5,cmd_pos_5,real_pos_5,sim_action_6,cmd_pos_6,real_pos_6,sim_action_7,cmd_pos_7,real_pos_7,sim_action_8,cmd_pos_8,real_pos_8,sim_action_9,cmd_pos_9,real_pos_9,sim_action_10,cmd_pos_10,real_pos_10,sim_action_11,cmd_pos_11,real_pos_11
47,0,47,1.8857173919677734,25,0.55,0.003712,0.0020416,0.08567979964335799,0.366147,0.9863808500000001,0.922485842826821,-0.13194,-1.642567,-1.6389420031121347,-0.160628,-0.0883454,-0.13708767942937278,-0.294043,0.62327635,0.7168543236827619,-0.209954,-1.6854747,-1.7303337893983832,0.147095,0.08090225000000001,0.06854383971468639,0.012932,0.7921126000000001,0.9453337893983832,-0.035529,-1.58954095,-1.5532622034687766,0.098535,0.054194250000000006,0.011423973285781066,0.391752,1.0004636,0.8539420031121346,0.141502,-1.4921739,-1.5418382301829956
48,0,48,1.9258100986480713,25,0.55,0.002896,0.0015928000000000001,0.08567979964335799,0.148719,0.86679545,0.8996378962552589,-0.159713,-1.65784215,-1.6846378962552588,-0.079316,-0.043623800000000004,-0.11995171950070119,-0.179188,0.6864466,0.6654464438967471,0.042202,-1.5467889000000001,-1.6846378962552588,-0.066641,-0.036652550000000006,0.07996781300046746,0.201241,0.8956825500000001,0.8939259096123684,-0.083022,-1.6156621,-1.5418382301829956,0.037754,0.020764700000000004,0.022847946571562132,0.339594,0.9717767,0.8539420031121346,-0.02328,-1.582804,-1.5418382301829956
49,0,49,1.965874195098877,25,0.55,0.210496,0.11577280000000001,0.045695893143124264,0.025186,0.7988523000000001,0.8425180298263536,-0.4185,-1.800175,-1.6503659763979157,-0.071084,-0.0390962,-0.11423973285781065,0.116018,0.8488099,0.6597344572538566,0.043033,-1.54633185,-1.7131978294697117,-0.011217,-0.0061693500000000005,0.07996781300046746,0.197881,0.89383455,0.8653659763979158,0.160735,-1.48159575,-1.5932461099690105,-0.040877,-0.02248235,-0.005711986642890533,0.291855,0.9455202500000001,0.8539420031121346,0.088333,-1.52141685,-1.5475502168258863
50,0,50,2.006082534790039,25,0.55,0.181454,0.0997997,0.028559933214452663,-0.169907,0.69155115,0.9396218027554927,-0.349755,-1.76236525,-1.6560779630408065,0.067279,0.03700345000000001,-0.09710377292913905,0.113869,0.84762795,0.7054303503969808,0.167619,-1.4778095500000001,-1.6732139229694778,0.049637,0.02730035,0.022847946571562132,0.274315,0.93587325,0.8825019363265874,0.063781,-1.53492045,-1.6275180298263536,-0.136655,-0.07516025000000001,0.017135959928671597,0.18176,0.8849680000000001,0.996741669184398,-0.016971,-1.5793340500000002,-1.5532622034687766
51,0,51,2.046421766281128,25,0.55,0.16757,0.09216350000000001,0.03998390650023373,-0.237741,0.65424245,0.7968221366832293,-0.166409,-1.66152495,-1.7703176958986169,0.098291,0.054060050000000005,-0.06854383971468639,0.14135,0.8627425000000001,0.8196700832547915,0.069886,-1.5315627,-1.5818221366832295,0.003436,0.0018898,0.028559933214452663,0.318976,0.9604368000000001,0.8996378962552589,0.059609,-1.5372150500000001,-1.5589741901116674,-0.063081,-0.034694550000000005,0.017135959928671597,0.067922,0.8223571000000001,0.996741669184398,-0.012485,-1.57686675,-1.5532622034687766
52,0,52,2.0864291191101074,25,0.55,0.167193,0.09195615000000001,0.10852774621492012,-0.219221,0.6644284500000001,0.6940063771111997,-0.142097,-1.64815335,-1.7531817359699455,0.046038,0.025320900000000004,0.005711986642890533,0.245946,0.9202703000000001,0.8825019363265874,0.013354,-1.5626553,-1.5646861767545577,-0.043017,-0.023659350000000003,0.028559933214452663,0.469043,1.04297365,0.9567577626841642,0.186671,-1.46733095,-1.5532622034687766,0.002223,0.0012226500000000003,-0.06854383971468639,0.135,0.8592500000000001,0.8882139229694779,0.044013,-1.54579285,-1.5761101500403387
53,0,53,2.1265554428100586,25,0.55,0.035785,0.01968175,0.13137569278648226,-0.061892,0.7509594,0.6940063771111997,0.237157,-1.43956365,-1.6903498828981496,0.020481,0.01126455,0.005711986642890533,0.103834,0.8421087,0.91106186954104,-0.339216,-1.7565688000000002,-1.5646861767545577,0.087309,0.048019950000000006,0.028559933214452663,0.304203,0.9523116500000001,1.0024536558272885,0.087768,-1.5217276,-1.536126243540105,0.116421,0.06403155,-0.057119866428905326,0.142058,0.8631319000000001,0.8596539897550252,0.20457,-1.4574865000000001,-1.5646861767545577
54,0,54,2.166607618331909,25,0.55,-0.030145,-0.01657975,0.14851165271515385,-0.011853,0.77848085,0.6882943904683092,0.117909,-1.5051500500000001,-1.6903498828981496,-0.191175,-0.10514625000000001,0.028559933214452663,-0.118165,0.72000925,0.8939259096123684,-0.394749,-1.7871119500000001,-1.5418382301829956,0.157998,0.0868989,0.022847946571562132,0.055222,0.8153721,1.0138776291130696,0.076366,-1.5279987000000002,-1.4847183637540904,0.076344,0.0419892,-0.017135959928671597,0.049328,0.8121304,0.8767899496836968,0.17425,-1.4741625,-1.5818221366832295
55,0,55,2.206749200820923,25,0.55,0.034697,0.019083350000000002,0.10852774621492012,0.013056,0.7921808,0.7739741901116672,-0.056802,-1.6012411,-1.5761101500403387,-0.153313,-0.08432215000000001,0.011423973285781066,-0.185451,0.68300195,0.7739741901116672,-0.326125,-1.7493687500000001,-1.6846378962552588,0.206295,0.11346225000000001,0.03998390650023373,0.070203,0.82361165,0.9910296825415075,0.069725,-1.5316512500000001,-1.4961423370398714,0.035431,0.01948705,-0.005711986642890533,0.268603,0.93273165,0.8596539897550252,0.238338,-1.4389141,-1.5703981633974484
56,0,56,2.2467567920684814,25,0.55,-0.134058,-0.07373190000000002,0.07425582635757692,0.297534,0.9486437000000001,0.7796861767545578,0.030862,-1.5530259,-1.5703981633974484,-0.085749,-0.04716195000000001,-0.11995171950070119,-0.341802,0.5970089000000001,0.6997183637540902,-0.166239,-1.66143145,-1.80458961575596,0.212363,0.11679965,0.09139178628624853,-0.002837,0.78343965,0.8996378962552589,-0.117743,-1.63475865,-1.536126243540105,-0.01583,-0.0087065,0.005711986642890533,0.320472,0.9612596,0.8825019363265874,0.082921,-1.52439345,-1.5418382301829956
57,0,57,2.2868552207946777,25,0.55,0.067515,0.037133250000000007,0.06854383971468639,0.252469,0.92385795,0.8082461099690104,-0.062076,-1.6041418,-1.5646861767545577,-0.108942,-0.0599181,-0.11995171950070119,-0.101373,0.7292448500000001,0.7168543236827619,-0.095936,-1.6227648000000001,-1.7760296825415076,0.066589,0.03662395,0.11995171950070119,0.041663,0.8079146500000001,0.8825019363265874,0.060988,-1.5364566000000002,-1.5304142568972146,0.060287,0.03315785,-0.022847946571562132,0.386318,0.9974749,0.8939259096123684,0.137036,-1.4946302,-1.5418382301829956
58,0,58,2.326915979385376,25,0.55,0.161887,0.08903785000000002,-0.005711986642890533,0.105054,0.8427797,0.9281978294697116,-0.348347,-1.7615908500000002,-1.5646861767545577,0.012263,0.0067446500000000005,-0.07996781300046746,0.042698,0.8084839,0.6597344572538566,0.201123,-1.45938235,-1.7131978294697117,-0.11996,-0.06597800000000001,0.11423973285781065,0.036414,0.8050277,0.8368060431834631,0.132722,-1.4970029,-1.5932461099690105,0.065154,0.035834700000000004,0.005711986642890533,0.377916,0.9928538,0.9567577626841642,0.046887,-1.5442121500000001,-1.513278296968543
59,0,59,2.3669917583465576,25,0.55,0.24728,0.136004,-0.005711986642890533,-0.183509,0.68407005,0.9681817359699454,-0.365181,-1.77084955,-1.598958096611901,-0.035055,-0.019280250000000002,-0.09710377292913905,0.044768,0.8096224000000001,0.728278296968543,0.104141,-1.51272245,-1.6675019363265875,0.09185,0.05051750000000001,0.10852774621492012,0.143523,0.86393765,0.7796861767545578,0.178033,-1.4720818500000001,-1.5703981633974484,-0.238112,-0.1309616,0.017135959928671597,0.190181,0.88959955,0.996741669184398,-0.036047,-1.58982585,-1.513278296968543
60,0,60,2.4071600437164307,25,0.55,0.161383,0.08876065000000001,0.08567979964335799,-0.216238,0.6660691,0.7968221366832293,-0.204313,-1.68237215,-1.793165642470179,-0.018922,-0.0104071,-0.03998390650023373,0.083973,0.83118515,0.8539420031121346,0.113496,-1.5075772,-1.5703981633974484,0.104038,0.057220900000000005,0.028559933214452663,0.232618,0.9129399,0.8310940565405726,0.028886,-1.5541127000000001,-1.5818221366832295,-0.152804,-0.0840422,0.0,0.079104,0.8285072,1.008165642470179,-0.039451,-1.59169805,-1.524702270254324
61,0,61,2.4471418857574463,25,0.55,0.023123,0.012717650000000002,0.13137569278648226,-0.188402,0.6813789,0.728278296968543,0.0019,-1.568955,-1.7988776291130697,0.038285,0.021056750000000003,-0.057119866428905326,0.194329,0.89188095,0.8710779630408063,-0.048655,-1.59676025,-1.5532622034687766,0.085438,0.0469909,0.06283185307179585,0.340725,0.97239875,0.8996378962552589,0.068064,-1.5325648,-1.5818221366832295,-0.055292,-0.030410600000000003,-0.10852774621492012,0.180662,0.8843641,0.8996378962552589,0.037717,-1.54925565,-1.598958096611901
62,0,62,2.4871764183044434,25,0.55,-0.048939,-0.026916450000000005,0.08567979964335799,0.006264,0.7884452000000001,0.6882943904683092,0.258477,-1.42783765,-1.6960618695410399,-0.044662,-0.024564100000000002,-0.017135959928671597,0.12514,0.853827,0.8710779630408063,-0.261585,-1.71387175,-1.5532622034687766,0.041518,0.0228349,0.057119866428905326,0.11371,0.8475405,0.91106186954104,0.078174,-1.5270043,-1.5589741901116674,0.087096,0.04790280000000001,-0.09139178628624853,0.178867,0.88337685,0.825382069897682,0.14481,-1.4903545,-1.6160940565405726
63,0,63,2.527221441268921,25,0.55,0.01775,0.0097625,0.057119866428905326,0.081261,0.82969355,0.6997183637540902,-0.009449,-1.57519695,-1.6446539897550252,-0.157631,-0.08669705,0.005711986642890533,-0.051544,0.7566508000000001,0.8653659763979158,-0.355721,-1.76564655,-1.5875341233261198,0.075265,0.04139575,0.057119866428905326,0.136877,0.8602823500000001,0.91106186954104,0.097526,-1.5163607000000001,-1.536126243540105,-0.00358,-0.0019690000000000003,-0.03998390650023373,0.114535,0.8479942500000001,0.91106186954104,0.171355,-1.4757547500000001,-1.6046700832547915
64,0,64,2.567270517349243,25,0.55,-0.062192,-0.0342056,0.045695893143124264,0.12004,0.8510220000000001,0.7682622034687767,0.036169,-1.55010705,-1.536126243540105,-0.165641,-0.09110255000000002,-0.005711986642890533,-0.281852,0.6299814,0.8653659763979158,-0.212319,-1.68677545,-1.6846378962552588,0.190187,0.10460285000000001,0.034271919857343194,0.000574,0.7853157000000001,0.9167738561839305,-0.063716,-1.6050438,-1.5418382301829956,0.055344,0.0304392,-0.057119866428905326,0.188716,0.8887938000000001,0.8825019363265874,0.145307,-1.49008115,-1.536126243540105
65,0,65,2.607344150543213,25,0.55,-0.062202,-0.0342111,0.034271919857343194,0.255091,0.92530005,0.8368060431834631,0.068696,-1.5322172,-1.536126243540105,-0.063067,-0.034686850000000005,-0.09139178628624853,-0.296846,0.6217347,0.7796861767545578,-0.172283,-1.66475565,-1.7874536558272887,0.211635,0.11639925000000001,0.034271919857343194,-0.074208,0.7441856,0.9339098161126022,-0.03832,-1.5910760000000002,-1.5761101500403387,0.011188,0.006153400000000001,-0.057119866428905326,0.385969,0.99728295,0.8825019363265874,0.196522,-1.4619129,-1.5189902836114335
66,0,66,2.647409200668335,25,0.55,0.124602,0.06853110000000001,-0.005711986642890533,0.239452,0.9166986,0.8368060431834631,-0.322352,-1.7472936000000001,-1.5932461099690105,0.046135,0.025374250000000004,-0.11995171950070119,-0.063938,0.7498341000000001,0.6654464438967471,0.319797,-1.3941116500000001,-1.7474697493270548,-0.128373,-0.07060515,0.07996781300046746,0.128663,0.85576465,0.8710779630408063,0.137371,-1.49444595,-1.5875341233261198,-0.014953,-0.00822415,-0.011423973285781066,0.364203,0.9853116500000001,0.8710779630408063,0.037952,-1.5491264,-1.513278296968543
67,0,67,2.6874988079071045,25,0.55,0.264509,0.14547995,0.011423973285781066,-0.031184,0.7678488,0.9167738561839305,-0.462677,-1.8244723500000002,-1.5532622034687766,0.022204,0.012212200000000001,-0.017135959928671597,-0.006839,0.78123855,0.6654464438967471,0.257228,-1.4285246,-1.7189098161126022,-0.07349,-0.040419500000000004,0.10852774621492012,0.119426,0.8506843000000001,0.825382069897682,0.143664,-1.4909848,-1.6560779630408065,-0.157969,-0.08688295,-0.017135959928671597,0.319915,0.96095325,0.9281978294697116,-0.027443,-1.5850936500000001,-1.513278296968543
68,0,68,2.7276086807250977,25,0.55,0.2021,0.111155,0.07996781300046746,-0.209892,0.6695594,0.8653659763979158,-0.296354,-1.7329947,-1.6046700832547915,0.035272,0.0193996,-0.017135959928671597,0.075536,0.8265448000000001,0.7568382301829956,0.20251,-1.4586195,-1.5646861767545577,0.030196,0.016607800000000002,0.045695893143124264,0.177736,0.8827548000000001,0.813958096611901,0.05243,-1.5411635000000001,-1.598958096611901,-0.224939,-0.12371645,-0.022847946571562132,0.119865,0.85092575,0.985317695898617,-0.088054,-1.6184297,-1.5189902836114335
69,0,69,2.7676491737365723,25,0.55,0.211253,0.11618915,0.13137569278648226,-0.33617,0.6001065,0.7625502168258862,-0.250573,-1.70781515,-1.855997495541975,0.048451,0.026648050000000003,-0.005711986642890533,0.199726,0.8948493000000001,0.8082461099690104,0.129365,-1.4988492500000001,-1.5189902836114335,0.02097,0.0115335,0.017135959928671597,0.446772,1.0307246,0.8539420031121346,0.137838,-1.4941891,-1.5646861767545577,-0.078118,-0.04296490000000001,-0.10852774621492012,0.06211,0.8191605000000001,0.9567577626841642,-0.050333,-1.5976831500000002,-1.598958096611901
70,0,70,2.8077280521392822,25,0.55,0.166915,0.09180325000000002,0.13137569278648226,-0.143797,0.70591165,0.7111423370398714,-0.145348,-1.6499414000000001,-1.7531817359699455,0.009437,0.00519035,0.011423973285781066,0.227939,0.91036645,0.8710779630408063,0.10473,-1.5123985,-1.513278296968543,-0.119468,-0.06570740000000001,0.034271919857343194,0.268008,0.9324044,0.8996378962552589,0.029773,-1.55362485,-1.5418382301829956,0.030877,0.016982350000000004,-0.11995171950070119,0.13554,0.8595470000000001,0.8939259096123684,-0.009612,-1.5752866,-1.6332300164692442
71,0,71,2.8478035926818848,25,0.55,0.096594,0.053126700000000006,0.13137569278648226,0.022604,0.7974322,0.6540224706109661,0.021341,-1.55826245,-1.707485842826821,-0.135958,-0.07477690000000001,0.0,0.129471,0.85620905,0.8710779630408063,-0.306073,-1.73834015,-1.5075663103256525,-0.030035,-0.01651925,0.03998390650023373,0.26706,0.931883,0.9053498828981494,0.154723,-1.48490235,-1.5418382301829956,0.106735,0.05870425,-0.05140787978601479,0.038232,0.8060276000000001,0.8482300164692441,0.227483,-1.4448843500000002,-1.5761101500403387
72,0,72,2.887876033782959,25,0.55,0.012717,0.00699435,0.1256637061435917,0.01026,0.790643,0.6654464438967471,0.121135,-1.50337575,-1.6675019363265875,-0.129799,-0.07138945000000001,0.011423973285781066,-0.049903,0.75755335,0.91106186954104,-0.410785,-1.79593175,-1.5304142568972146,0.108785,0.05983175000000001,0.034271919857343194,0.013962,0.7926791000000001,1.0424375623275224,0.044712,-1.5454084000000001,-1.5589741901116674,0.067536,0.037144800000000006,-0.017135959928671597,0.007931,0.78936205,0.8767899496836968,0.206266,-1.4565537,-1.5589741901116674
73,0,73,2.9279656410217285,25,0.55,0.009525,0.00523875,0.08567979964335799,0.020477,0.79626235,0.7454142568972145,-0.042775,-1.59352625,-1.6389420031121347,-0.112024,-0.06161320000000001,-0.045695893143124264,-0.207996,0.6706022,0.922485842826821,-0.25951,-1.7127305000000002,-1.7360457760412737,0.313421,0.17238155000000002,0.0,0.060805,0.81844275,0.9567577626841642,0.040598,-1.5476711,-1.4961423370398714,-0.045512,-0.0250316,-0.017135959928671597,0.219623,0.9057926500000001,0.8767899496836968,0.215933,-1.4512368500000001,-1.5532622034687766
74,0,74,2.9680655002593994,25,0.55,0.058587,0.032222850000000004,0.07996781300046746,0.323866,0.9631263000000001,0.8825019363265874,0.151172,-1.4868554,-1.5532622034687766,-0.153555,-0.08445525000000001,-0.07425582635757692,-0.237187,0.65454715,0.7568382301829956,-0.241001,-1.70255055,-1.8217255756846318,0.172594,0.0949267,0.011423973285781066,-0.078801,0.74165945,0.9339098161126022,0.010383,-1.5642893500000001,-1.5075663103256525,-0.045125,-0.02481875,-0.028559933214452663,0.241349,0.91774195,0.8539420031121346,0.077331,-1.5274679500000001,-1.524702270254324
75,0,75,3.0082082748413086,25,0.55,-0.028216,-0.015518800000000003,0.057119866428905326,0.29908,0.9494940000000001,0.8596539897550252,-0.082495,-1.61537225,-1.5932461099690105,-0.065114,-0.0358127,-0.07996781300046746,-0.141398,0.7072311,0.7225663103256524,-0.043045,-1.5936747500000001,-1.7703176958986169,0.0909,0.049995,0.19991953250116865,0.004364,0.7874002,0.8539420031121346,0.036579,-1.54988155,-1.5761101500403387,0.061499,0.03382445,0.017135959928671597,0.402953,1.00662415,0.8767899496836968,0.244558,-1.4354931,-1.5304142568972146
76,0,76,3.04856014251709,25,0.55,0.293155,0.16123525000000002,0.05140787978601479,0.117823,0.84980265,0.9281978294697116,-0.391848,-1.7855164000000001,-1.5189902836114335,-0.003375,-0.00185625,-0.07996781300046746,0.118269,0.85004795,0.6825824038254187,-0.083365,-1.6158507500000001,-1.7474697493270548,-0.032346,-0.017790300000000002,0.1256637061435917,0.014562,0.7930091,0.8539420031121346,0.214627,-1.45195515,-1.5589741901116674,-0.020244,-0.011134200000000002,-0.017135959928671597,0.250493,0.9227711500000001,0.8996378962552589,0.126032,-1.5006824,-1.513278296968543
77,0,77,3.0886240005493164,25,0.55,0.201223,0.11067265000000001,0.022847946571562132,-0.145255,0.70510975,0.9510457760412737,-0.282604,-1.7254322000000002,-1.621806043183463,0.02216,0.012188000000000001,-0.057119866428905326,0.085548,0.8320514,0.7339902836114335,0.069974,-1.5315143,-1.6732139229694778,0.044477,0.024462350000000004,0.09139178628624853,0.141073,0.86259015,0.8082461099690104,0.088334,-1.5214163,-1.5703981633974484,-0.203506,-0.11192830000000001,0.0,0.138049,0.8609269500000001,0.9738937226128359,-0.069758,-1.6083669,-1.5189902836114335
78,0,78,3.1286916732788086,25,0.55,0.191401,0.10527055,0.06854383971468639,-0.27866,0.631737,0.8710779630408063,-0.236968,-1.7003324000000002,-1.7703176958986169,0.103253,0.056789150000000004,-0.05140787978601479,0.110053,0.8455291500000001,0.7339902836114335,-0.017525,-1.57963875,-1.6846378962552588,0.04662,0.025641000000000004,0.06283185307179585,0.326902,0.9647961,0.8082461099690104,0.075868,-1.5282726,-1.5532622034687766,-0.085585,-0.04707175,-0.028559933214452663,0.049735,0.81235425,0.9681817359699454,0.008175,-1.56550375,-1.513278296968543
79,0,79,3.168750524520874,25,0.55,0.144008,0.07920440000000001,0.09139178628624853,-0.222259,0.66275755,0.6882943904683092,-0.157459,-1.65660245,-1.7703176958986169,-0.044337,-0.024385350000000004,-0.028559933214452663,0.292498,0.9458739,0.91106186954104,0.015407,-1.5615261500000002,-1.610382069897682,0.104207,0.05731385,0.05140787978601479,0.303812,0.9520966000000001,0.8710779630408063,0.123916,-1.5018462000000001,-1.536126243540105,0.009048,0.004976400000000001,-0.06854383971468639,0.144309,0.86436995,0.9681817359699454,0.095599,-1.51742055,-1.5932461099690105
80,0,80,3.2088184356689453,25,0.55,0.054915,0.03020325,0.11423973285781065,-0.032811,0.76695395,0.6483104839680756,0.061612,-1.5361134,-1.7017738561839306,-0.037548,-0.0206514,0.0,0.11735,0.8495425000000001,0.91106186954104,-0.195443,-1.6774936500000002,-1.6275180298263536,0.040521,0.022286550000000002,0.057119866428905326,0.277805,0.9377927500000001,0.8996378962552589,0.120455,-1.50374975,-1.536126243540105,0.040743,0.022408650000000002,-0.06283185307179585,0.178345,0.88308975,0.8310940565405726,0.195618,-1.4624101,-1.610382069897682
81,0,81,3.2489237785339355,25,0.55,0.085116,0.0468138,0.1256637061435917,0.098105,0.8389577500000001,0.6483104839680756,-0.071224,-1.6091732,-1.6846378962552588,-0.143272,-0.07879960000000001,-0.022847946571562132,-0.048233,0.7584718500000001,0.922485842826821,-0.360031,-1.76801705,-1.598958096611901,0.083179,0.04574845,0.057119866428905326,0.092217,0.8357193500000001,0.9624697493270548,0.091713,-1.51955785,-1.5075663103256525,0.022435,0.012339250000000001,-0.05140787978601479,0.124698,0.8535839000000001,0.8710779630408063,0.172827,-1.4749451500000001,-1.5875341233261198
